,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,ANET,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
APH,0.9867458243770625,0.9602709589271348,0.9519545706426823,0.8681384360222422,0.9824410568408884,0.9552014974404652,0.9458697528187066,0.5313918507740495,0.6759706549528032,0.4829514584145069,0.9871761266896052,0.6281840479941494,0.9716849678332546,0.9722040360689396,0.9812693509685922,0.7612158987175484,0.8637164192157746,0.858104077640759,0.9624429215233408,0.5758395979568086,0.8845006410470707,0.9406642340940252,0.6632127278099335,0.7208758185810019,0.971925837991208,0.9911693769476353,0.9810404376363858,0.9812097591049214,0.9238553966940242,0.9245410598979052,0.9777952678748617,0.8836198761521893,0.9658257100264891,0.8656714670449945,0.8666127756340706,0.9834041122548253,0.9679200927376564,0.9478912694582532,0.8395591202339805,0.9488953010580059,0.9553679658360202,1.0,-0.2134512715767887,0.9873742132423011,0.9476969428542369,0.9723183902759002,0.9904862989098058,0.9825070939092472,-0.813033696099037,0.9379491641259735,0.9593703292945582,0.9384858175578311,0.9485327640298788,0.8521252831652094,-0.04418319911628307,0.9497669511204204,0.978278127674037,0.9590132120225247,0.8564744102106869,0.9465102044102621,0.9857102128963664,0.8205871202759828,0.8910780540608974,0.9731685347317213,0.047367256930434774,0.9420443886719346,0.8969111879164345,0.9712980430450986,0.9714223383388869,0.9690450977491668
APC,-0.251555069497303,-0.08894291141208686,-0.4570168459735864,-0.2812676249812241,-0.2619536983999713,-0.37296346580881085,-0.260478550374965,-0.3114830507119434,0.020608800488209008,0.5168334831075561,-0.26525990514444997,0.3607627346438863,-0.20804605538674512,-0.20375138507738227,-0.174180034505246,0.08323740167753309,-0.2521237327781818,-0.27970703723045437,-0.3478224813691768,0.23827336295042226,-0.23813094175980126,-0.619034316255332,-0.003947327833913638,0.20607899148414524,-0.2770039121083634,-0.19957141416800248,-0.27397287867936004,-0.27189683630659306,-0.3257621123064509,-0.3057858207912902,-0.2867919572265518,-0.09699949660612038,-0.2711163921150072,0.18849252929898744,-0.10149696325089294,-0.23024259684900109,-0.31017417700797434,-0.015977762419808462,-0.05476176812695093,-0.018563856944141675,-0.16992540807672712,-0.2134512715767887,1.0,-0.2122355049395026,-0.1726504546185805,-0.23452063061558096,-0.2151009745573646,-0.31217429361769333,0.44694053892057206,-0.26373694758083777,-0.19643502131615165,-0.28654861057353115,-0.30254019701835183,0.1326150953954746,0.2920584933264989,-0.2272055501523067,-0.10717472465353906,-0.27008290132436785,-0.18380608864074968,-0.25134468106828056,-0.2015134029269082,-0.1388193494474722,-0.2701818521616655,-0.34930295543848205,0.5327458864050449,-0.17329987691070717,-0.22799058420481882,-0.2210516780529606,-0.2163172189820424,-0.13300284881654256
ADI,0.9656492441660138,0.945716915972478,0.9270870709529846,0.890440064568636,0.9786674447844566,0.9610822224038792,0.9538758517395124,0.5757527500127013,0.632574921432975,0.4715984357396197,0.9796365429195181,0.5840813413164603,0.9623473187842552,0.9701976573525202,0.9602970208616141,0.7361940757152484,0.839513916819553,0.8734876636208891,0.9634189660851994,0.5208556839059301,0.9024957123726196,0.928307653512941,0.6067005499824546,0.6793087302427234,0.9538264885725664,0.9729809566982022,0.9720789814938643,0.9731114410827663,0.9031981816617255,0.939249196934831,0.966195034763182,0.8418035467140685,0.941698015092195,0.8470482790750249,0.832087927082111,0.9692646818408709,0.9528858429084787,0.9235721954851043,0.8043153610246488,0.9374134046969421,0.9256712173326607,0.9873742132423011,-0.2122355049395026,1.0,0.9591312537634992,0.9688711632646448,0.9749599857380536,0.9763552473201896,-0.7922586441363899,0.9160817285713129,0.960467943233015,0.9462346515857665,0.9278146827981746,0.8165244335950651,-0.08026514874969265,0.9272781000458772,0.9738422507320763,0.9441169239356658,0.8366256824193012,0.9584114179735946,0.9781818747294381,0.7856573703758509,0.8725095309893879,0.9678760741514008,0.055734805284074825,0.9107575398768334,0.8998645618978705,0.9562439200011056,0.9735072051029539,0.9671433640476006
ANSS,0.9087476583713255,0.9517438120749983,0.9262026848732141,0.9328376420272223,0.9588653403637265,0.9474363019990112,0.9698942111939204,0.5907685806139508,0.5389807913381996,0.494938257877303,0.9510785355750018,0.5485519711878072,0.940862055567494,0.9469717224786178,0.9024827555871745,0.677296857801225,0.7158599900044581,0.8212137800364109,0.9014262060497014,0.4717107965835264,0.9555920254740231,0.8610384570013694,0.5031679066513302,0.6247017907814444,0.8935610415332935,0.9334585566431157,0.9457636302306861,0.9504376004916104,0.8094865686046516,0.961629657730637,0.9192373285531641,0.7440394687688088,0.8829321429036036,0.8567697152742446,0.727748516334212,0.9412842490836482,0.8998993996261319,0.8793607122435627,0.7297963378496247,0.9413068122056127,0.8766365110176966,0.9476969428542369,-0.1726504546185805,0.9591312537634992,1.0,0.9519915248176282,0.9258788670925057,0.9220832432507698,-0.7640183985958691,0.8280764896594656,0.9523355132804411,0.9079206256255163,0.8794332061527589,0.7425620365412084,-0.17369783012746798,0.9776093314653123,0.9658570935518872,0.8762784236281107,0.7518898553180953,0.9526032579812708,0.9517139337512924,0.7059185600444969,0.7950048478957641,0.9379344361637966,-0.07179616530192025,0.8349548091898988,0.8793609310775734,0.8937442547871531,0.971590673995351,0.9357942751168318
ANTM,0.953052459815671,0.9542177767041883,0.9500054019260307,0.9090441276528236,0.9640520770590731,0.9563275894195615,0.9641312586591185,0.5861093862617114,0.6413341980544246,0.4694998351658124,0.9881181244535734,0.5611858454607473,0.9421884465003036,0.9531165807141104,0.9594084589335208,0.7491703535507115,0.8180743831914393,0.800851713116466,0.947904707845076,0.5211868312510667,0.9158774183923011,0.8949430720283557,0.6248364135145703,0.6683495776305887,0.9272088627195586,0.9604204191538236,0.9577110459457443,0.958716353825323,0.8754031942436318,0.9408564769623764,0.9445166507262838,0.8373085993230958,0.9224098671264753,0.8325960245364269,0.7950576085870965,0.9477608701603943,0.9267600504106293,0.9192472178398491,0.8249213992396225,0.9238896309904525,0.9220202496028567,0.9723183902759002,-0.23452063061558096,0.9688711632646448,0.9519915248176282,1.0,0.9596093209964536,0.9466904042602154,-0.795175377617957,0.8888650783311239,0.9665462296374164,0.9154322929773543,0.9466481324403111,0.8233351918176056,-0.015257186358953727,0.9527011587991724,0.9473244019371679,0.921554679470529,0.7635643671074751,0.9503605598557383,0.9739516257404407,0.7757363604001585,0.8569849563217408,0.9596409389710934,0.041460491105667456,0.8958734322128348,0.9021532396231837,0.9520436750308736,0.9541090956170499,0.9417541129636905
AON,0.9877546334139718,0.9523426537150755,0.9260238400384397,0.8371006793589675,0.9748159511553792,0.9426582034186245,0.9225541812109915,0.4919291192636732,0.7078602604323875,0.4855092845362521,0.9819986958244824,0.6548142600926725,0.964125566200712,0.9653800406981324,0.9833375251436949,0.7478604823466126,0.8908406449647146,0.8502229352527146,0.9515835575249197,0.6168091352626418,0.8482761703040765,0.962259945116049,0.7122965078605338,0.7525187451026643,0.9809805506416429,0.9876360810671787,0.9758682946835077,0.9747236748440551,0.9393824193358524,0.9008560901100664,0.9797707491057482,0.8989066353129893,0.9765351447394885,0.8632815713735054,0.8874818980843018,0.980860535790814,0.9735558183344403,0.9478053113727382,0.863997656960036,0.9459164481410053,0.9658326168440832,0.9904862989098058,-0.2151009745573646,0.9749599857380536,0.9258788670925057,0.9596093209964536,1.0,0.9819681444538276,-0.8208447787484633,0.95065065614929,0.9437239789454952,0.9183369330961365,0.946422715769231,0.8675166418021695,-0.03930848740139031,0.9048599445176887,0.9707704016162229,0.9715894980801162,0.8767322939302525,0.9265457092464893,0.980859303647669,0.8409100313949945,0.9092993386647545,0.9611986917877796,0.08097896484725492,0.9613632122131697,0.8669029722196406,0.9670902362692032,0.9588786794698467,0.9551522393465783
AOS,0.9826573837950867,0.9228973967504854,0.9047260163779398,0.8488368501264785,0.9795889998979859,0.9587675572992642,0.9231725653137628,0.5008814192154142,0.6703209779824671,0.3863971720978336,0.9771319987884663,0.5775504335358437,0.9596056805568451,0.9541606435243043,0.9676591698827105,0.7165270802454915,0.8867705112378093,0.8628856080423303,0.9668729288459751,0.5377783952657528,0.8479293383775479,0.9567121452344439,0.6596225872157211,0.6876221034491369,0.9777862193567308,0.9737282968594033,0.9792725053442498,0.9781421814184953,0.9510594368731735,0.9155831373500829,0.9753163426255012,0.8673402167876855,0.9676788447433262,0.7992518289996883,0.869662299546172,0.9728152489556957,0.9788899690312756,0.9089491169817373,0.8309139261720929,0.912623652722739,0.9447343982566982,0.9825070939092472,-0.31217429361769333,0.9763552473201896,0.9220832432507698,0.9466904042602154,0.9819681444538276,1.0,-0.8444519343572306,0.9471249928339216,0.9278868915044416,0.9332767668573431,0.9135965312688679,0.8038608968127502,-0.11930516133881376,0.8519386495640865,0.9531266083353469,0.9687716282763429,0.8844012532814454,0.9196882794201088,0.967221891669342,0.8333761442106459,0.901314204996531,0.9759733656940016,-0.0026118270127503287,0.9379011119954125,0.8713889816011414,0.9613791817095004,0.9546888901444934,0.949755986305676
APA,-0.8219922889734135,-0.8257436435540129,-0.6798413265243791,-0.6832000483944947,-0.8362963515816487,-0.7810569518083434,-0.7388203129323916,-0.20896258246387242,-0.6951771385063084,-0.0895418147560992,-0.8369746198418508,-0.5268745249265763,-0.743310976339154,-0.7164656659305274,-0.8062943404294747,-0.6318379685167853,-0.8398700734783032,-0.5874341178734407,-0.780627484520391,-0.6182320064734413,-0.6492663493876624,-0.7237241676503142,-0.7224476722043228,-0.6809932975221111,-0.8472384374733332,-0.8314634514594721,-0.8218634446837964,-0.8168380477876965,-0.864115646395532,-0.7346017577444263,-0.8357196818857197,-0.791025142952902,-0.8645271396217745,-0.6503464858922022,-0.7563105150063903,-0.8355959927076736,-0.8472961159677482,-0.7494382298964878,-0.8138027665192381,-0.7824726824796898,-0.8728804904600631,-0.813033696099037,0.44694053892057206,-0.7922586441363899,-0.7640183985958691,-0.795175377617957,-0.8208447787484633,-0.8444519343572306,1.0,-0.8434344791926942,-0.8005549029491569,-0.6910095400166345,-0.7612410706849557,-0.6438768071808444,0.37738987095471543,-0.45485010076162247,-0.7836650650114431,-0.8206628442265959,-0.7895779756590291,-0.6886017826560793,-0.822730614206133,-0.8215790747305806,-0.8492684712736546,-0.7912532746766874,0.3077507370396242,-0.8317377773185278,-0.6466468397146143,-0.7769787334102107,-0.7620227970760367,-0.7724717460029553
AIV,0.946757237123515,0.8858970850902878,0.7477733373319796,0.7415678775329202,0.9325504758227724,0.8727075610077493,0.8240937933554933,0.3841235584721541,0.7969108131794617,0.3799253976742326,0.9308712601857102,0.6205585164622238,0.8803199485473817,0.8801676243711399,0.9526548106839478,0.7311672239228434,0.9428353698372852,0.7898297090085007,0.9333738292255699,0.6608871456434963,0.7234980374058364,0.8767678844763291,0.7825618780231786,0.7548834394912355,0.9768744126191387,0.938705504765093,0.9221973390854162,0.9165721330887985,0.978449770507458,0.8160764514764518,0.9593852357377927,0.8950579353544443,0.976544757799634,0.7649358798993168,0.9085641739211514,0.944091713095585,0.9692887914087834,0.8810701841085461,0.8831228091094376,0.8724240325707667,0.9564132994391764,0.9379491641259735,-0.26373694758083777,0.9160817285713129,0.8280764896594656,0.8888650783311239,0.95065065614929,0.9471249928339216,-0.8434344791926942,1.0,0.8897702226812974,0.8247188157001423,0.8499172328744695,0.8433862949862317,-0.07361440310931111,0.5824214103416752,0.8998212011497793,0.9549921513493242,0.9314966101177489,0.8278331873288903,0.9372237795477435,0.9108671044019787,0.9745107532269638,0.8955862596684936,0.07865241015291287,0.9741797419995163,0.742805910208328,0.9098992300782269,0.8775096090783087,0.8790301942673093
AAPL,0.9282474122948102,0.9607975797678411,0.9268736286260706,0.8918033620770581,0.9531074873839374,0.93144524554701,0.9407952899091099,0.5622102887592011,0.649771190132046,0.47117941977601185,0.961710542625806,0.5726505507980074,0.9102281289848022,0.9332081561416461,0.9380619164078875,0.7265567761347927,0.8022524959886447,0.8028282185980201,0.9349397868417558,0.5748826283416565,0.9026022899898898,0.8813150625234474,0.6196567367833153,0.6890366490871264,0.9224497941438905,0.9480273763169327,0.9381879588232315,0.9391305423398898,0.8706931939527698,0.9253072493513486,0.9419179549987445,0.8202115387790001,0.918154584476788,0.8475892195576293,0.7763731137487415,0.9574320570506113,0.9211725502058628,0.9017777276471527,0.804567215584025,0.9312763900757987,0.9179085407693998,0.9593703292945582,-0.19643502131615165,0.960467943233015,0.9523355132804411,0.9665462296374164,0.9437239789454952,0.9278868915044416,-0.8005549029491569,0.8897702226812974,1.0,0.8881689826216282,0.8894566683881415,0.8065125414940053,-0.08401220822844775,0.9356378980563721,0.9542891110703797,0.8978303927224366,0.792379021268014,0.9395844221147249,0.9657113468648745,0.7797705408164705,0.8819249826258317,0.9173325367556999,0.003947870718691169,0.9037483464658622,0.8413239209045774,0.9078156199983338,0.9438969478950895,0.9353778334156255
AMAT,0.9315485450503755,0.8552509599742183,0.9104458923574881,0.848205796804101,0.909826954842394,0.9468403783819053,0.9254822347785011,0.634725362099261,0.429963494305662,0.402431967318542,0.917433214062073,0.4690534035986605,0.9297390718187658,0.9621835589405819,0.8946810246328994,0.604476772121218,0.7258629640390543,0.9190850044411867,0.9388012387123981,0.34378207670267447,0.8898248677955283,0.8765525470672598,0.43944970677635087,0.5245443553497864,0.8919751589428869,0.9236559078036647,0.9195032853750833,0.9239163821315297,0.8245719497254033,0.9003625073974811,0.9100313639956641,0.7673138726169124,0.8743985054331732,0.7703353237655415,0.7314994182563551,0.9190802727103907,0.8932669312870554,0.8661646615637065,0.6640219868821092,0.8500468560999687,0.8237457090269981,0.9384858175578311,-0.28654861057353115,0.9462346515857665,0.9079206256255163,0.9154322929773543,0.9183369330961365,0.9332767668573431,-0.6910095400166345,0.8247188157001423,0.8881689826216282,1.0,0.862596327960397,0.7076837955733313,0.031032237648700754,0.9018418549774693,0.9138378349814721,0.8742109202746925,0.739716280566751,0.9559526826812035,0.897841707372553,0.6185991403661139,0.7594281102267664,0.9516974652046086,0.020273009584334548,0.8140124069332187,0.9217666540046004,0.919477407831319,0.9455137408548488,0.922150342109135
APTV,0.9360204547699132,0.9506325911866924,0.9348350729914443,0.8095053845161969,0.9143275671827696,0.8867461082651268,0.8938777293409461,0.5691403970916958,0.549923225615614,0.37548683843841524,0.9451517312725559,0.5444897580871871,0.9277229790585866,0.9126607110070031,0.949807769318429,0.7993176640500745,0.785065778695987,0.6875035990132181,0.8717539788388593,0.42569332053003733,0.8179777686882352,0.83161654348936,0.594775519378326,0.6926607918702072,0.8825063862740318,0.9509736125989084,0.9239564462052884,0.923084428678601,0.8117773816415257,0.8436591278235464,0.885195342395995,0.8683377405969087,0.8894186697591536,0.8456746306434809,0.8461830070809239,0.9123614160134312,0.8644063645898323,0.9517464472707614,0.8447266906668163,0.9660737827869135,0.9410675839656021,0.9485327640298788,-0.30254019701835183,0.9278146827981746,0.8794332061527589,0.9466481324403111,0.946422715769231,0.9135965312688679,-0.7612410706849557,0.8499172328744695,0.8894566683881415,0.862596327960397,1.0,0.8266275165432285,0.30023571156288437,0.9174039220620193,0.9180348452833911,0.8960913855370656,0.6793960331698508,0.8794191885215642,0.9354666298648535,0.7296621824297844,0.8025301675872044,0.9185363409232461,0.2345463449014984,0.8918102391942603,0.9256756077295534,0.9647535032504334,0.8905482798314301,0.9269567513078678
ADM,0.848972673083104,0.857632892378166,0.613501308369247,0.6412890098055647,0.7964705074431601,0.7148295091544313,0.7393399037538676,0.2961893253782536,0.8362019664409963,0.6859255687400924,0.8286131130929615,0.7874587109212646,0.8159678855592406,0.7946916734456708,0.8963951054421542,0.865815948695397,0.829108348625399,0.6037999549065479,0.7717883872666809,0.7610749287191612,0.6430203032904244,0.2993341498713151,0.8164556708391308,0.8597690320843038,0.8317229486920964,0.8596746057023935,0.8045828629286943,0.7998475728430389,0.80454457504856,0.6890066862912378,0.8158077125692164,0.893591704260639,0.8354950044608197,0.8666291730651668,0.8769713343746779,0.8234194689657194,0.8000851084804986,0.9100737263130316,0.891549993401469,0.857185069158656,0.8945869871620393,0.8521252831652094,0.1326150953954746,0.8165244335950651,0.7425620365412084,0.8233351918176056,0.8675166418021695,0.8038608968127502,-0.6438768071808444,0.8433862949862317,0.8065125414940053,0.7076837955733313,0.8266275165432285,1.0,0.19682589506939696,0.3690655861048055,0.8428743430698594,0.8468621342828161,0.7596250748544978,0.7380386012602689,0.8544657523798735,0.8218573483918474,0.7942381559933243,0.7565424100563541,0.3443338755482898,0.8889271774156261,0.7244579438895786,0.8606188670593304,0.7656505576324655,0.8330326759903468
ARNC,0.001440938062320642,-0.0989754275806309,0.06256850365418726,-0.1859215971780206,-0.15991472122704375,-0.11647885965379945,-0.09627717450636106,0.05795732488494965,-0.01861137719419597,0.2603315412620699,-0.08674329911541268,0.12024800629515651,-0.044229652686287514,0.027183654713133276,0.019844369737684418,0.08282438164518044,-0.04038914797596923,-0.026027682092018778,-0.024778096826024897,0.010678100145691096,-0.12636561180997716,-0.3395035706926152,0.05781330935176494,0.02760811166628047,-0.10744117351291106,-0.03485546722639624,-0.11485447867018055,-0.11492275559987551,-0.1028401567500798,-0.17875910636703357,-0.11125847876714433,0.11897016147155447,-0.09152202336405862,0.02597794273543501,0.026773696458454083,-0.10103009594175176,-0.13783646597041155,0.10522174737413544,0.026936601005367506,-0.07595392412915832,-0.06964804459262225,-0.04418319911628307,0.2920584933264989,-0.08026514874969265,-0.17369783012746798,-0.015257186358953727,-0.03930848740139031,-0.11930516133881376,0.37738987095471543,-0.07361440310931111,-0.08401220822844775,0.031032237648700754,0.30023571156288437,0.19682589506939696,1.0,-0.21295259947202302,-0.11391134689247485,-0.08145152909528271,-0.1833540290025153,-0.005931138215017879,-0.09383005609505222,-0.1505618204471281,-0.11665464446149394,-0.06599113469987335,0.6602586828032387,-0.025784208157000398,0.0822416053812924,0.05772448013971285,-0.102502872700971,-0.05880224009221651
ANET,0.8798233284155413,0.9311377386996718,0.9573923388517673,0.9045049213964483,0.9147481135969228,0.9224295014549733,0.9637019737649865,0.8045502532800737,-0.5321481447987688,0.36871569756953415,0.934831884034985,-0.11136140323265041,0.9361354071800135,0.9444283266012043,0.9163807355340484,0.2939004635158847,0.08080330166935254,0.7400617872852971,0.8584144770564965,-0.6204479708225428,0.9630262307583497,0.8467894132763425,-0.7588335221395475,-0.26652111583434224,0.7752403670400382,0.9337899669180906,0.9089615475314201,0.9178333783035162,0.4893059806513077,0.9276681099616284,0.8347141948191201,0.3699470672057264,0.76972125034801,0.8074642413099807,0.2530344043939922,0.9206574197580784,0.773742138665686,0.845447471263641,0.06570648671795616,0.961837637563556,0.8223666116685747,0.9497669511204204,-0.2272055501523067,0.9272781000458772,0.9776093314653123,0.9527011587991724,0.9048599445176887,0.8519386495640865,-0.45485010076162247,0.5824214103416752,0.9356378980563721,0.9018418549774693,0.9174039220620193,0.3690655861048055,-0.21295259947202302,1.0,0.9620266806371734,0.7402913387800801,0.32516797353032456,0.952805635703446,0.913734494367081,-0.05254273403070993,0.4537370528527362,0.9146937549279439,-0.3759862637110776,0.6845037679114157,0.9588110484884864,0.9170199468216729,0.9525434894206727,0.9366178442914815
AJG,0.9551754966659862,0.9695710135284098,0.9415266705026891,0.8644839018974456,0.9690352677052343,0.9286568739011414,0.9367215264407014,0.5210548849779362,0.6485041236219301,0.5564301538142713,0.9617125642630854,0.6640386562935843,0.9596210690184694,0.9625444425095321,0.9500653622860389,0.7375165219355577,0.8083021458457382,0.8512388285520559,0.9195032448964866,0.5920307374633693,0.8913739286395925,0.8856508499399258,0.622079108984634,0.7371796009289229,0.9481568996581033,0.9738906997108876,0.9599536949934564,0.9621911623424115,0.8817892360687027,0.9204215928284112,0.9583618129094729,0.8392113175534975,0.939308635312965,0.9138166004259196,0.8301514270518479,0.9742227000355491,0.9430304450335986,0.9388830591901205,0.8069256564451812,0.9697081263593023,0.9360346227794253,0.978278127674037,-0.10717472465353906,0.9738422507320763,0.9658570935518872,0.9473244019371679,0.9707704016162229,0.9531266083353469,-0.7836650650114431,0.8998212011497793,0.9542891110703797,0.9138378349814721,0.9180348452833911,0.8428743430698594,-0.11391134689247485,0.9620266806371734,1.0,0.930369770433518,0.8534516366355068,0.9346429583994043,0.9734068200146111,0.7913899422509564,0.8583308568320118,0.9391574775069905,0.022389873071036726,0.913187624475356,0.8681499103551749,0.926820656057827,0.970195646846359,0.9672255682236803
AIZ,0.9634362018540502,0.9000342948455811,0.807937084703415,0.8004347655250968,0.9517167592757916,0.9251034172956389,0.885980396505985,0.483568195832445,0.7523774354363743,0.43642773408639457,0.956246606073131,0.5994863248067914,0.9373202047834304,0.9207849805166651,0.9584503219504641,0.7332839794518061,0.9249888847261817,0.8197276062087877,0.9310072509581249,0.6023828704525859,0.798773943041821,0.9127352932050796,0.7321694202625674,0.7401010129260123,0.9739965441204073,0.95589585476105,0.9711942166263013,0.9674212039933207,0.9571890342426684,0.8764347365140992,0.9721051745120931,0.8832953147892494,0.9684382306010386,0.8102798675422296,0.9059401805866625,0.9511757891498532,0.9686422002938189,0.907284949685452,0.8501626550950424,0.8992592749138296,0.9507355044432306,0.9590132120225247,-0.27008290132436785,0.9441169239356658,0.8762784236281107,0.921554679470529,0.9715894980801162,0.9687716282763429,-0.8206628442265959,0.9549921513493242,0.8978303927224366,0.8742109202746925,0.8960913855370656,0.8468621342828161,-0.08145152909528271,0.7402913387800801,0.930369770433518,1.0,0.886320813110226,0.882907071378096,0.9586725400025116,0.8654035215365662,0.9153761476945623,0.9381726733189324,0.06662745106632541,0.9468841693870034,0.8362368054278968,0.9455948901133525,0.9191314198462258,0.9214693956458739
T,0.8778438336069457,0.8118429766383076,0.5708942890044386,0.6104995742684638,0.8640582803037672,0.7691669399917598,0.7056180047825817,0.2485971479758044,0.7541249442880731,0.3631300707821866,0.8302712126451882,0.6493199553994067,0.8058340509416831,0.8033719992016434,0.8618709167181865,0.61982559513506,0.8877900589974412,0.7692784297812512,0.8237443208735085,0.6706258712566792,0.6051595117595329,0.7075953388649137,0.7358228620345335,0.7525045484613241,0.9228011951972569,0.8687880480980396,0.849080353661271,0.8439029052420152,0.9439932854271462,0.7154309223869962,0.8932983952012991,0.8253317846933681,0.9222343328905778,0.7324769160836095,0.8662429745976724,0.8844609370563905,0.9197517015352566,0.8084959615095748,0.8091559325173777,0.8272501523919389,0.8903861621880659,0.8564744102106869,-0.18380608864074968,0.8366256824193012,0.7518898553180953,0.7635643671074751,0.8767322939302525,0.8844012532814454,-0.7895779756590291,0.9314966101177489,0.792379021268014,0.739716280566751,0.6793960331698508,0.7596250748544978,-0.1833540290025153,0.32516797353032456,0.8534516366355068,0.886320813110226,1.0,0.7072738785539697,0.851085940599231,0.8891218857096319,0.9142616396291444,0.8061041301807922,0.030231899296416596,0.9170223239827059,0.6210119689960786,0.8022763331012202,0.8091189663914881,0.8216222147730277
ADSK,0.9119380398979684,0.8983432090174176,0.9201095007918924,0.9289680578187102,0.9341104834787712,0.9675500206160698,0.9757976268612886,0.7180587426389655,0.4853694746749442,0.4841202926897819,0.9402301769381315,0.44393637899943955,0.9415925558979079,0.9654205706558627,0.902872522871858,0.6452154621837849,0.7183199425456535,0.8723166437638318,0.9411301390853974,0.37225654552997756,0.9541500943435217,0.8899806817145054,0.4518614759227514,0.5347101847457701,0.8900269098465956,0.922550756753756,0.9371827546462904,0.9418173223059939,0.8046837757891153,0.9586691178126477,0.922083327080755,0.7440230598418667,0.8722054489931047,0.7980119796772526,0.7130341962952221,0.9276619189744755,0.8918609828749414,0.8599031733129427,0.6758167691203875,0.8804917710139284,0.8402579868417879,0.9465102044102621,-0.25134468106828056,0.9584114179735946,0.9526032579812708,0.9503605598557383,0.9265457092464893,0.9196882794201088,-0.6886017826560793,0.8278331873288903,0.9395844221147249,0.9559526826812035,0.8794191885215642,0.7380386012602689,-0.005931138215017879,0.952805635703446,0.9346429583994043,0.882907071378096,0.7072738785539697,1.0,0.9368600404373525,0.6389205973696671,0.7777907233799284,0.9472444143930059,0.027147766596666106,0.826768614168118,0.9210561254773777,0.9156938327143672,0.9648769107633385,0.9237208763215099
ADP,0.965821440172584,0.9656733982291124,0.9212014615937085,0.8938037580280559,0.9844504606472819,0.9487530506981982,0.9514965955108463,0.5421710215184377,0.7151730933709121,0.4979059162268307,0.9856205655971763,0.6046953193794701,0.9568548686703378,0.9501688836176294,0.9752249968209816,0.7624674723579778,0.8632158706302602,0.8138826289476916,0.9488918878090371,0.5938871262443343,0.8937005160037659,0.907396896230561,0.6762677302805153,0.7268296974540199,0.9687752491854603,0.9774452479561669,0.9774344320719155,0.9774544739192882,0.9198627400449301,0.9375802965508433,0.9785479240667759,0.861577487454066,0.9621975178936526,0.8618243429708231,0.8447157412951087,0.9733496245371374,0.9668228249457741,0.9267854837188731,0.8462463504757888,0.9445964581500305,0.9601207187752201,0.9857102128963664,-0.2015134029269082,0.9781818747294381,0.9517139337512924,0.9739516257404407,0.980859303647669,0.967221891669342,-0.822730614206133,0.9372237795477435,0.9657113468648745,0.897841707372553,0.9354666298648535,0.8544657523798735,-0.09383005609505222,0.913734494367081,0.9734068200146111,0.9586725400025116,0.851085940599231,0.9368600404373525,1.0,0.8439624248207834,0.9022546631289625,0.9537171932676097,0.03288531933782436,0.9373148981219743,0.8689190945212406,0.950160897410854,0.9643175009403301,0.9545589081581292
AZO,0.83772252185828,0.8165857879436677,0.4973107617380407,0.6107885670309167,0.8378169537048796,0.7108231353190045,0.6816085907245649,0.13670895858453336,0.931880876318866,0.3517679574314416,0.8264150718798536,0.6804616167635072,0.7520065987264528,0.7249356865128769,0.875642081130029,0.765651967011988,0.919200262515498,0.5632252650422821,0.7691248089999934,0.7928582885986678,0.5624325034203558,0.4036049407547554,0.87821921782097,0.8375291672680988,0.873452136184142,0.8222479694618281,0.8222155368022107,0.8135747255927149,0.9125315364257067,0.6820585802131305,0.8429094737601261,0.870869257404586,0.881750107107567,0.7142619198845339,0.8769108317085654,0.8193165550312235,0.8676148897707776,0.805355184756431,0.9177698372077946,0.8134585942602538,0.9078592237921561,0.8205871202759828,-0.1388193494474722,0.7856573703758509,0.7059185600444969,0.7757363604001585,0.8409100313949945,0.8333761442106459,-0.8215790747305806,0.9108671044019787,0.7797705408164705,0.6185991403661139,0.7296621824297844,0.8218573483918474,-0.1505618204471281,-0.05254273403070993,0.7913899422509564,0.8654035215365662,0.8891218857096319,0.6389205973696671,0.8439624248207834,1.0,0.9157854572860407,0.7552734788186855,0.09290858279624378,0.9196948966861984,0.5692964940056477,0.7863276372690118,0.7222769645033359,0.7716829466363158
